Auction,VehicleAge,Make,Model,Color,WheelType,VehOdo,Size,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,VNST,VehBCost,WarrantyCost,BYRNO
1,4,6,665,14,1,43233,1,4104,5075,4932,5981,6048,7361,7032,8450,6,5400,553,19619
1,5,6,171,13,1,77647,12,4711,5940,5588,6915,6798,7926,7842,9060,6,5900,1623,19619
1,6,4,906,14,2,79215,4,7068,8456,8133,9632,7915,9421,9048,10675,6,9400,1923,19619
1,3,5,723,7,2,70273,6,5913,6888,6886,7939,4603,5775,8255,9821,6,6000,1389,19619
1,7,17,222,13,1,84430,3,3433,4117,4208,4946,6150,7417,8866,10258,6,5800,1673,19619
1,4,6,169,3,2,75866,12,3977,4912,4795,5805,5004,6214,5904,7211,6,5300,1623,19619
1,7,7,911,5,1,78511,6,2392,3241,3083,4000,2391,3199,3082,3955,6,4000,1220,19619
1,5,23,65,5,1,91374,6,3678,4729,4472,5607,3088,3799,3835,4603,6,4200,1774,21973
1,4,6,171,13,0,72677,12,4765,5761,5646,6722,4765,5761,5646,6722,6,5400,1623,21973
1,5,6,666,13,1,74144,1,3134,4058,3885,4883,2788,3608,3511,4397,6,5150,686,21973
1,4,6,886,3,2,89376,6,4563,5715,5428,6672,5692,6643,6647,7674,6,4100,1503,21973
1,4,15,82,14,1,61275,3,7272,8685,8354,9880,6004,7488,6984,8587,6,7400,1118,21973
1,4,25,899,3,2,86913,1,4218,5242,5055,6161,4047,4850,4871,5738,6,3600,1243,21973
1,7,7,376,12,1,81201,1,2788,3633,3511,4424,2786,3640,3509,4431,6,4100,1543,21973
1,3,4,951,8,1,57957,7,8994,10602,10214,11950,8980,10500,10198,11840,6,8800,920,21973
1,4,4,113,13,2,74534,1,3815,4654,4620,5526,3872,4555,4682,5419,6,4700,803,21973
1,4,5,723,11,2,79953,6,4875,5763,5765,6724,4487,5576,5346,6522,6,4100,1389,21973
1,5,7,342,13,0,60876,7,5356,6642,6284,7673,5356,6642,6284,7673,6,6600,1020,21973
1,6,14,436,3,1,82123,7,5106,5920,6014,6894,6744,7657,7784,8770,6,6150,2193,21973
1,6,29,1040,14,1,76598,7,4817,5741,5702,6700,4759,5800,5640,6764,6,6400,1923,21973
1,5,4,485,13,1,57984,3,5646,6862,6598,7911,6150,7417,8866,10258,6,7500,1500,21973
1,5,6,665,3,2,79817,1,3081,4012,3827,4833,3007,3904,3748,4716,6,4100,686,21973
1,3,29,386,13,2,22730,6,4732,5632,5611,6583,4192,5021,5027,5923,6,5650,462,21973
1,7,4,5,14,2,51704,5,3164,4058,3917,4883,4286,5378,5129,6308,6,6000,1303,20928
1,7,23,69,6,1,39728,6,2827,3679,3553,4473,8330,9769,9496,11051,6,4750,1601,20928
1,6,4,951,13,1,84767,7,5932,7028,6907,8090,5246,6173,6166,7167,6,7100,1543,21973
1,4,6,553,6,1,54099,10,8223,9611,9381,10880,8594,9990,9782,11289,6,8700,1086,21973
1,4,4,479,11,0,66910,3,5306,6606,6230,7634,5306,6606,6230,7634,6,6900,1703,21973
1,5,15,678,13,0,75870,6,3255,4014,4015,4835,3255,4014,4015,4835,6,4800,803,21973
1,3,25,445,3,1,68660,3,7495,8876,8595,10086,7347,8811,8435,10016,6,7100,1703,21973
1,5,7,342,5,1,52766,7,5732,7085,6691,8152,5395,6594,6327,7622,6,6600,920,21973
1,6,21,682,13,2,68777,2,4620,5477,5490,6415,4064,4885,4889,5776,6,5800,833,21973
1,8,5,720,8,1,66413,6,3153,3974,3905,4792,3194,4062,3950,4887,6,4200,1515,21973
1,7,4,479,5,2,58913,3,3342,4282,4109,5125,2941,3914,3676,4727,6,4900,1800,21973
1,8,5,939,14,2,97488,12,3063,3822,3808,4628,2572,3352,3278,4120,6,4200,2218,20740
1,7,6,1,12,2,40127,5,4500,5834,5360,6801,4647,5829,5519,6795,6,9100,993,20740
1,7,4,5,13,1,79566,5,5213,6483,6130,7502,6483,7971,7502,9109,6,9400,1455,20740
1,4,11,46,14,2,65978,1,3943,4834,4758,5721,3890,4586,4701,5453,6,4100,825,20740
1,7,4,176,3,0,84894,1,2325,3080,3011,3826,2325,3080,3011,3826,6,3500,1543,20740
1,4,8,296,13,1,65789,7,8016,9422,9157,10676,8330,9769,9496,11051,6,8600,1020,20740
1,5,7,336,7,1,77363,4,8284,9654,9447,10926,8189,9376,9344,10626,6,9700,1038,20740
1,4,7,389,7,2,84852,12,5189,6808,6104,7853,4207,5227,7693,8684,6,5200,1633,21973
1,4,4,313,2,1,77119,7,7237,8845,8316,10053,6555,7995,10372,12620,6,7300,1389,21973
1,3,6,883,13,1,45822,6,4744,6122,5624,7112,4222,5272,5060,6194,6,5900,834,21973
1,3,15,864,14,2,56666,6,4911,5974,5804,6952,4858,5896,5747,6868,6,5600,505,21973
1,6,9,53,13,2,83661,6,6174,7475,7168,8573,5314,6443,8355,9817,6,7400,894,21973
1,3,26,1008,3,0,73727,7,8269,10222,9431,11540,8269,10222,9431,11540,6,6600,1623,21973
1,3,4,110,13,0,69740,1,3891,4898,4702,5790,3891,4898,4702,5790,6,4400,728,21973
1,3,5,723,13,0,53305,6,5505,6605,6445,7633,5505,6605,6445,7633,6,5600,1086,21973
1,5,4,951,8,1,56025,7,6400,7602,7412,8710,5824,7010,6790,8071,6,8200,920,21973
1,3,4,460,3,2,72609,6,6192,7293,7187,8376,5713,6962,9763,11302,6,6000,803,21973
1,4,5,690,12,1,69009,2,6529,7996,7551,9136,6330,7574,9889,11120,6,9600,1215,20740
1,3,27,1027,7,1,85382,6,8467,10268,9644,11589,7960,9647,11907,13365,6,6100,594,20740
1,3,5,723,13,2,74120,6,5456,6582,6392,7609,5418,6429,8649,9719,6,5600,1389,20740
1,4,6,257,12,2,49449,7,8340,9480,9507,10738,6485,8136,10490,12288,6,9300,975,20740
1,5,5,723,13,1,83019,6,3702,4718,4498,5595,3259,4332,4020,5179,6,4300,1503,20740
1,7,8,855,5,1,80600,9,3492,4740,4271,5619,2745,3724,5729,6665,6,5600,1803,20740
1,4,18,598,6,2,41092,6,7444,9191,8540,10426,6114,7710,9524,10954,6,7800,905,20740
1,6,5,722,13,2,72098,6,3102,4014,3850,4835,2774,3490,3496,4269,6,4200,1689,20740
1,4,6,257,14,1,76722,7,7597,9285,8705,10528,8045,9869,12189,14176,6,9900,1389,20740
1,4,6,1,13,2,71654,5,8884,11173,10095,12567,7620,9222,12597,14582,6,10600,920,20740
1,5,11,282,12,0,63900,6,3119,4188,3869,5023,3119,4188,3869,5023,6,4500,533,20740
1,5,5,687,14,0,70930,2,6999,8527,8059,9709,7175,8472,10913,11969,6,9600,1857,20740
1,7,11,282,12,1,73910,6,2233,2971,2912,3709,2716,3312,5169,5654,6,4000,869,20740
1,6,7,911,14,1,98249,6,3018,4385,3759,5236,2771,4136,3493,4967,6,3900,1353,20740
1,3,15,676,2,2,54339,6,6197,7457,8636,10021,6150,7417,8866,10258,6,5500,671,20740
1,4,9,53,13,2,75454,6,8421,10063,9595,11368,7652,8798,12588,14474,6,10100,569,20740
1,4,4,479,14,1,75251,3,4336,5703,5183,6659,4267,5737,5108,6696,6,5700,1974,20740
1,3,15,864,6,2,57797,6,4909,5973,5802,6951,4703,5594,5579,6542,6,5500,505,20740
1,5,6,1,3,2,90898,5,5988,7453,6967,8549,6470,7361,10548,11778,6,7500,1053,21973
1,6,5,722,7,2,76444,6,3319,4333,4085,5180,2875,3708,3605,4505,6,4050,1689,21973
1,8,4,479,3,0,59838,3,2228,3177,2906,3931,2228,3177,2906,3931,6,4400,1800,21973
1,3,4,198,12,1,72919,1,6166,7269,7159,8351,5862,6942,9670,10779,6,5800,803,21973
1,5,7,389,12,2,80975,12,4824,5995,5710,6975,3087,4309,6497,7923,6,5100,1633,21973
1,3,6,169,13,1,55648,12,7188,9042,8263,10265,7681,9539,10817,12683,6,7200,1251,21973
1,3,26,1008,3,0,73727,7,7746,9742,8866,11021,7746,9742,8866,11021,6,6650,1623,21973
1,4,5,723,13,2,52183,6,4518,5503,5379,6443,4087,5051,7540,8726,6,6500,1086,21973
1,6,7,336,14,1,72004,4,7038,8212,8101,9369,6364,7377,10343,11185,6,9700,1338,21973
1,4,4,313,7,1,87620,7,7308,8857,8393,10066,6353,7674,10927,13199,6,5800,1503,21973
1,6,16,316,13,1,77417,10,9839,11471,11126,12889,8910,10469,10123,11807,6,10000,1338,21973
1,4,19,798,5,2,46100,6,4415,5698,5268,6654,3547,4618,4331,5487,6,4800,693,21973
1,3,25,414,2,2,44804,6,6341,8116,7348,9265,6416,7622,9920,11235,6,6900,764,21973
1,7,6,169,13,2,89397,12,4178,5952,5012,6928,2474,3046,5016,5623,6,3600,2063,21973
1,3,6,883,5,2,75205,6,4834,6304,5721,7308,4245,5263,5085,6184,6,5200,1155,21973
1,2,5,723,3,1,74146,6,5751,6516,6711,7537,5527,6390,9322,10358,6,6100,1389,21973
1,4,7,376,6,2,73489,1,3992,5027,4811,5929,3515,4449,6750,8544,6,4600,1155,21973
1,3,7,911,2,2,83276,6,4538,5730,5401,6688,4417,5578,7741,9307,6,5200,983,21973
1,3,4,198,5,2,68053,1,4911,6058,5804,7043,4832,5913,5719,6886,6,5200,728,21973
1,3,7,396,3,1,88426,2,8040,10002,9183,11302,7919,9488,11876,13286,6,8100,1633,21973
1,4,4,560,5,2,62482,6,3643,5023,4434,5925,3204,4086,6406,7573,6,4200,1020,21973
1,6,4,986,5,1,95398,12,3796,5419,4600,6353,2386,3864,6128,9924,6,3700,5913,21973
1,2,5,723,14,2,59312,6,5824,6558,6790,7583,5527,6390,9322,10358,6,5400,1086,21973
1,3,5,723,14,2,48088,6,5228,6375,6146,7385,5425,6541,8656,9837,6,6500,975,21973
1,3,6,886,3,2,74242,6,5636,6640,6587,7671,6168,7179,9806,10979,6,5600,1389,21973
1,2,4,560,3,2,86043,6,6935,8289,7990,9452,6738,8049,10094,11551,6,6600,1113,21973
1,3,29,386,14,2,60252,6,3753,4720,4553,5598,3556,4714,6629,8766,6,5100,533,21973
1,3,2,520,12,0,54218,3,9078,11368,10304,12777,9078,11368,10304,12777,6,8200,1169,21973
1,5,30,266,12,2,56071,1,2405,2852,3097,3580,2057,2511,2722,3212,6,5000,505,21973
1,7,11,46,2,2,68089,1,1472,2028,2090,2690,1612,2153,2241,2825,6,3500,1125,21973
1,5,5,723,13,2,77185,6,3849,4986,4657,5885,3259,4332,4020,5179,6,3700,1389,21973
1,5,8,296,13,1,86386,7,6650,8121,7682,9271,5879,7103,9395,11014,6,7100,1243,21973
1,3,11,282,8,2,46327,6,5220,6488,6138,7507,4667,5642,5540,6593,6,5500,482,21973
1,2,25,414,13,1,80217,6,7604,8907,8712,10120,7154,8219,8226,9377,6,7200,1113,21973
1,7,8,300,12,1,72211,7,5551,6937,6495,7992,4886,6311,7629,9599,6,7200,2274,21973
1,4,6,169,3,2,71077,12,3715,4881,4512,5771,3688,4742,6752,8257,6,5600,1623,21973
1,5,19,796,7,2,77163,6,3218,4395,3975,5247,2987,4293,6734,7897,6,4700,920,21973
1,5,26,517,13,1,73120,6,4663,6117,5536,7106,3702,5339,6807,8567,6,5100,2208,21973
1,3,4,198,14,2,78022,1,5010,6133,5911,7124,4832,5913,5719,6886,6,5600,803,21973
1,3,5,723,14,2,76797,6,5223,6388,6141,7399,4603,5775,8255,9821,6,5100,1389,21973
1,2,5,723,3,2,43647,6,5696,6452,6652,7468,5333,6555,8687,9916,6,5700,975,21973
1,4,14,437,2,1,65076,7,8446,9892,9622,11183,8170,9628,11511,13682,6,8200,1508,21973
1,4,4,198,5,2,80079,1,4047,5099,4871,6007,4499,5579,6948,8578,6,5100,853,20740
1,4,4,313,13,1,76852,7,6689,7817,7724,8942,7629,8799,10646,12502,6,8300,1389,20740
1,3,6,258,14,1,62038,7,9451,11834,10707,13281,9683,11121,14244,15558,6,9800,1215,20740
1,7,6,257,12,1,83265,7,3190,4099,3945,4927,3377,4228,6350,7058,6,6500,1803,20740
1,3,6,257,14,1,62511,7,10164,12411,11477,13904,9719,11309,14253,15912,6,9700,1215,20740
1,6,22,1044,14,1,79578,7,5669,7046,6623,8110,5319,6552,8657,10138,6,7200,869,20740
1,3,7,367,2,1,78139,3,6035,6938,7018,7993,6840,7937,10054,11261,6,8100,1506,20740
1,5,5,820,14,1,83410,6,2980,3919,3718,4733,2844,3724,3572,4522,6,4100,1373,20740
1,3,5,719,7,2,55861,6,4996,5955,5896,6931,5418,6429,8649,9719,6,5200,1086,20740
1,2,5,719,11,2,57169,6,5477,6383,6415,7394,5333,6555,8687,9916,6,6100,1086,20740
1,5,5,689,13,1,66722,2,6226,7588,7224,8695,6649,8138,9344,11548,6,9400,1215,20740
1,8,7,910,3,1,78170,6,1850,2353,2498,3041,2220,3393,4809,6067,6,4000,1220,20740
1,3,25,415,6,1,76841,6,6443,7946,7458,9082,6954,8230,10718,12290,6,7900,1272,20740
1,6,4,950,7,1,86846,7,4596,5756,5464,6716,4782,5821,8170,9945,6,6400,1543,20740
1,5,25,442,2,3,78669,3,5072,6392,5978,7403,3984,5070,7239,8480,6,7000,1974,20740
1,6,15,856,13,1,74336,7,4232,5061,5071,5966,3665,4396,6455,7310,6,7500,2040,20740
1,7,5,719,11,1,80152,6,3321,4171,4087,5005,3186,4033,7622,9648,6,4600,1803,20740
1,2,4,557,5,2,63811,6,6452,7656,7468,8768,6478,7339,10179,11759,6,6800,923,20740
1,4,7,338,3,0,65549,4,10647,12895,11999,14427,10474,12566,11812,14071,6,10300,1215,20740
1,2,4,312,2,1,79767,7,9449,11240,10705,12639,9643,11643,14821,17895,6,7600,1389,20740
1,4,22,70,6,2,85536,6,6325,7634,7331,8745,6521,7865,9723,11141,6,8100,723,20740
1,4,6,166,3,2,70350,12,4281,5630,5123,6580,5006,6472,9037,10638,6,6900,1623,20740
1,2,7,366,7,1,87967,3,8371,10542,9541,11885,7890,9739,11790,13719,6,6800,1633,20740
1,5,4,563,8,1,72936,6,4166,5194,4999,6110,4240,5155,7630,8568,6,5300,1272,20740
1,4,7,395,6,1,60175,2,7081,8676,8147,9870,6067,7433,9714,11203,6,8800,1313,20740
1,4,2,757,14,0,54248,7,6910,9026,7963,10248,6910,9026,7963,10248,6,8700,2700,21973
1,3,25,442,14,2,64823,3,6501,8156,7521,9308,6370,7852,10582,13044,6,7300,1703,21973
1,2,29,384,3,2,50040,6,4962,6025,5859,7007,5406,6277,8550,9832,6,5400,505,21973
1,6,15,550,14,0,78527,6,1826,2569,2472,3275,1826,2569,2472,3275,6,4800,1103,21973
1,4,15,861,7,0,68588,6,3946,5040,4762,5943,3946,5040,4762,5943,6,5100,533,21973
1,8,6,1,14,0,83481,5,2502,3547,3202,4331,2502,3547,3202,4331,6,3300,894,21973
1,2,4,488,12,1,63496,3,8592,10279,9779,11601,8847,10617,12788,15304,6,8300,1703,21973
1,5,4,565,14,1,91206,6,4583,5781,5450,6743,4287,5507,7506,8836,6,4100,1485,21973
1,4,6,663,12,0,66052,1,3134,4027,3885,4849,3134,4027,3885,4849,6,4800,630,21973
1,5,6,884,14,1,65707,6,4203,5612,5039,6561,3603,4636,7047,8257,6,6200,1215,21973
1,6,25,993,12,0,85004,6,3816,4781,4621,5663,3816,4781,4621,5663,6,5200,894,21973
1,6,4,950,5,1,77794,7,4878,6008,5768,6989,4380,5469,7957,9582,6,6900,1455,20928
1,4,25,442,5,2,86385,3,4993,6451,5892,7467,4905,6181,8557,9752,6,5900,2152,20928
1,2,4,478,2,2,80567,3,7366,8538,8455,9721,8051,9304,11390,12833,6,7700,2152,20928
1,2,5,18,7,2,61406,10,9936,11574,11231,13000,10718,12651,14803,16954,6,9700,1215,20928
1,4,5,939,5,2,79119,12,4006,5201,4826,6117,4614,5789,8002,9468,6,4800,1623,20928
1,3,25,442,12,1,76901,3,6534,8176,7557,9330,5895,7103,9396,10995,6,6500,1974,20928
1,4,19,795,3,1,96430,6,4300,5825,5144,6791,4241,5834,7646,9484,6,4200,1053,20928
1,2,4,557,2,2,65205,6,6321,7332,7327,8419,6785,8132,10151,11652,6,6200,923,20928
1,5,8,1050,2,3,88814,4,10231,11187,11549,12582,10040,11635,14288,15831,6,10900,1763,20928
1,4,7,341,5,1,73427,7,5780,6987,6742,8046,6909,8318,10771,11909,6,7100,1155,20928
1,4,6,884,14,2,69637,6,4720,6686,5598,7721,3704,5001,6939,8118,6,5600,1215,20928
1,4,6,884,6,2,80285,6,4720,6686,5598,7721,5434,7068,8380,10022,6,5600,1503,20928
1,4,4,565,7,1,58430,6,4374,5614,5224,6563,4645,5710,7562,9296,6,5500,1003,20928
1,2,4,557,5,2,70630,6,6321,7332,7327,8419,6198,7646,9907,11952,6,5900,1038,20928
1,5,9,284,13,2,67778,8,5677,6283,6631,7286,6710,7376,9969,11117,6,8000,630,20928
1,3,15,856,5,0,74088,7,7968,9376,9105,10626,7919,9383,9053,10634,6,8000,1740,20928
1,6,7,345,2,1,65845,7,5246,6641,6166,7672,5008,6230,8600,9790,6,8300,1808,20740
1,4,6,1,14,1,75228,5,8169,10107,9323,11416,9020,11168,13252,15018,6,11100,920,20740
1,3,5,719,13,2,70745,6,4916,5828,5809,6794,5010,6205,8126,9545,6,5800,1389,20740
1,3,15,856,5,1,74307,7,8077,9460,12195,13759,7274,8998,11607,13959,6,8000,1740,19619
1,7,4,904,14,1,84958,4,5973,7317,6951,8402,7318,8975,10183,11348,6,9900,2063,20740
1,4,7,335,14,1,88447,4,9581,11208,10847,12605,8916,10555,13808,15236,6,10800,1113,20740
1,5,5,689,13,1,71843,2,6143,7536,7134,8639,6565,8058,9336,11061,6,9100,1389,20740
1,4,26,750,13,2,73215,12,5743,6978,6702,8036,5021,6096,9057,10502,6,7800,2091,20740
1,5,4,196,14,2,53606,1,4199,5309,6959,8194,4015,4919,7015,7778,6,5700,671,21973
1,5,4,956,2,1,77282,7,8128,9802,11850,13316,7794,9670,11996,13844,6,9500,1155,21973
1,4,7,910,3,1,83206,6,4635,5789,7994,9224,4317,5728,7319,9711,6,5100,983,21973
1,5,7,351,12,1,76148,5,7066,8417,11442,13004,8549,10170,12660,14512,6,6600,569,21973
1,3,5,719,13,2,71480,6,6108,7085,9275,10303,5798,6935,9228,10214,6,5200,1389,21973
1,5,5,939,13,2,82771,12,4966,6262,8656,9928,5054,6457,8859,10502,6,5700,1763,21973
1,4,7,399,12,1,48967,6,7879,9522,11219,12771,6985,8636,10654,12387,6,7800,623,21973
1,8,6,1,12,1,66503,5,5860,7331,9013,10408,5314,6813,8390,10218,6,8400,1125,21973
1,5,4,565,1,1,78027,6,5055,6273,7911,9373,4966,6399,8579,11054,6,6000,1272,20740
1,3,4,458,5,0,75665,6,7592,9113,11493,12722,7592,9113,11493,12722,6,7700,803,20740
1,4,32,508,12,1,75803,10,9403,10875,13583,14911,9060,10717,13371,14668,6,9100,1272,20740
1,9,5,939,13,2,87432,12,3586,4334,6462,7425,3993,5055,7069,8308,6,6100,2063,20740
1,5,4,565,13,0,78701,6,5055,6273,7911,9373,5055,6273,7911,9373,6,6400,1272,20740
1,7,8,1053,12,1,91700,4,7795,8972,10879,12077,7939,8889,11712,12518,6,9700,2218,20740
1,4,5,719,13,1,52728,6,5242,6193,8658,9753,4740,5802,8465,9515,6,6500,1086,20740
1,9,2,179,14,2,79446,6,2552,3667,5220,6353,2611,3695,5012,6017,6,4150,2274,20740
1,5,27,1024,6,2,65642,6,6191,7649,9614,11878,5642,7024,8679,10957,6,8600,533,20740
1,5,7,910,7,1,88678,6,3359,4573,6854,9331,3616,4846,6893,7899,6,4900,983,20740
1,7,4,890,7,0,65108,4,6304,7666,9921,11065,6342,7781,10215,11479,6,10400,1711,20740
1,5,4,565,7,1,58286,6,5166,6261,8390,9687,5016,6473,8404,10154,6,7500,1003,20740
1,5,5,689,3,1,85623,2,6598,8130,10297,11500,5529,6854,8978,10369,6,9100,1503,20740
1,4,4,953,12,1,98640,7,10536,12490,14401,16050,10593,12709,15069,16800,6,8550,2351,20740
1,6,22,397,2,1,58785,9,8311,9913,11935,13340,8305,9811,11931,13365,6,9400,505,20740
1,5,7,652,12,1,76312,11,8131,9435,11838,13555,8480,9886,12580,13600,6,9600,803,20740
1,7,22,70,12,1,82482,6,4587,5568,7971,9048,4640,5747,7391,8504,6,8100,1023,20740
1,4,6,256,3,1,90266,7,9100,11639,13748,15980,8025,9482,12357,13808,6,10100,1630,20740
1,3,5,939,3,1,84632,12,13617,15657,17431,19440,12583,13889,16627,17975,6,8100,1763,21973
1,5,14,534,12,1,75093,8,7288,8570,10554,12063,6267,7656,9977,11538,6,8000,686,21973
1,5,30,228,8,0,57057,1,5655,6399,9402,10639,5655,6399,9402,10639,6,6600,505,21973
1,6,4,621,3,1,75586,3,6959,9132,10181,12697,7123,9495,10641,12992,6,7100,1974,21973
1,5,15,856,13,1,76111,7,6764,7669,10394,11464,7413,9358,11395,13780,6,6700,1740,21973
1,6,11,43,14,0,68479,1,2520,3564,5420,6625,2520,3564,5420,6625,6,3600,825,21973
1,6,8,1050,2,1,93850,4,10337,12591,14316,16325,10215,11253,14712,15796,6,9400,1918,21973
1,5,7,369,13,1,58556,1,3965,5383,7005,8760,3528,4607,6937,8273,6,4600,920,19619
1,6,7,652,15,1,78402,11,5291,6497,8325,10004,5535,6732,8688,10036,6,6500,803,19619
1,2,6,667,2,1,84160,7,10733,12544,13666,16082,10651,12313,14206,16121,6,9300,723,19619
1,4,4,196,12,2,57925,1,4922,5946,8428,9525,4642,5780,7758,9095,6,5600,671,19619
1,5,7,369,12,0,71332,1,3631,4872,6591,8127,3631,4872,6591,8127,6,5200,1155,19619
1,2,6,171,13,2,82322,12,10714,12510,14444,16388,9969,11903,13380,15542,6,8600,1763,19619
1,4,13,85,14,1,63766,7,7752,9287,11197,12960,6898,8423,9845,12097,6,9725,1020,11410
1,3,30,143,14,2,85879,6,10142,11154,14703,15536,10121,11406,13507,15671,6,10750,594,20740
1,3,5,937,3,2,70214,12,7157,8802,13103,16115,7340,9089,10896,12349,6,7200,1623,21973
1,5,7,369,12,0,71334,1,3667,4904,7431,8241,3667,4904,7431,8241,6,5950,1155,21973
1,4,15,861,7,2,47612,6,5059,6115,8332,9659,4615,5654,7510,8821,6,5900,482,21973
1,6,9,48,3,0,88549,6,6987,8641,10516,12681,6987,8641,10516,12681,6,8400,594,21973
1,6,11,809,2,1,86068,7,6156,7276,9678,11113,5270,6861,9167,10723,6,7475,1243,11410
1,4,15,856,3,1,52490,7,8619,9861,12780,14064,7578,9339,11444,13107,6,7400,1334,20740
1,4,15,861,13,1,72469,6,5024,6361,8244,9676,4635,5751,7695,9138,6,5700,569,20740
1,5,6,166,3,2,55281,12,4145,5373,6241,8663,3064,4370,6046,7483,6,6500,1251,20740
1,5,7,369,2,0,67103,1,3455,4640,6846,7988,3441,4655,6811,7868,6,4500,1020,20740
1,4,4,5,14,1,82578,5,6359,8151,10711,12384,6220,8060,10301,12033,6,7500,1373,20740
1,4,15,861,5,2,65068,6,4699,5723,7549,8837,4194,5611,7125,8957,6,5600,533,20740
1,6,26,497,5,2,78086,6,3721,4888,6823,7565,2810,4042,5995,7232,6,5000,803,20740
1,4,11,281,5,2,83562,6,5046,6099,8198,9237,4495,5685,7791,9030,6,5400,594,20740
1,5,7,391,14,1,84001,2,6494,7764,10841,11969,6968,8744,10642,12581,6,8500,1633,20740
1,6,32,126,7,1,69940,1,6352,7573,10271,11493,5437,6120,9855,10350,6,6000,1215,21973
1,3,5,689,13,1,78397,2,12617,14855,16395,18417,11453,13679,15272,17498,6,9300,1389,21973
1,5,7,320,6,1,89794,8,5894,7235,9422,10774,5219,6806,9052,11805,6,6600,983,21973
1,4,22,70,5,0,81547,6,7599,9133,11598,12958,7327,8784,10979,12204,6,8200,723,20740
1,3,15,861,2,2,32535,6,5802,6895,9127,10395,5596,6995,8654,9844,6,6700,462,20740
1,7,22,70,5,1,83252,6,4376,5433,7526,9150,4242,5459,7647,8611,6,8100,1023,20740
1,6,15,674,13,2,78069,6,2690,3605,5890,7255,2100,3029,5138,6255,6,5100,803,20740
1,4,9,48,14,2,90841,6,7998,9591,11526,13362,7297,7977,11478,12251,6,9600,620,20740
1,4,18,596,14,2,62295,6,6949,8494,10587,12517,6590,8313,10295,11686,6,8300,1118,20740
1,3,7,353,3,1,73622,5,9833,13237,16093,19072,12557,13939,17605,18987,6,7800,803,20740
1,4,7,351,14,2,67955,5,8653,10795,13282,15724,8281,9868,12173,13507,6,8000,533,20740
1,3,7,399,7,1,76964,6,10339,11708,13967,15239,9017,10569,12904,14566,6,8000,803,20740
1,2,30,143,5,2,84754,6,11955,13165,16123,17655,11486,12552,15296,16496,6,9800,594,20740
1,4,25,415,14,1,48637,6,6532,7758,9693,11087,6683,8047,10441,11712,6,7700,905,20740
1,7,26,511,14,2,65616,6,3054,4145,6188,8925,2632,3677,5930,6821,6,4700,1613,20740
1,4,11,850,8,1,72652,6,6522,7884,9892,11700,6195,7523,9901,11215,6,8400,803,20740
1,4,6,260,14,0,88057,7,10682,11774,15221,16219,10442,12330,14777,16798,6,10600,1763,20740
1,5,15,764,5,1,66909,1,2457,3620,5145,6855,1794,2500,4410,6145,6,3800,533,20740
1,5,22,582,2,1,82800,3,8254,10039,12230,14066,7724,9471,12056,13985,6,10600,1243,20740
1,4,4,196,9,2,44831,1,4462,5247,7678,8574,4693,6171,7883,9214,6,5600,623,20740
1,7,21,270,3,0,65436,11,5384,7084,8558,10592,4965,6879,8270,10444,6,6600,1223,20740
1,5,4,12,13,2,79832,5,10876,12483,17178,18749,8949,11930,14842,17793,6,9500,1155,20740
1,4,15,861,3,2,60953,6,3984,5408,6800,8664,4326,5595,7588,9082,6,4800,533,20740
1,4,15,677,2,1,51179,6,6044,7253,9514,10477,5951,7252,10125,12339,6,6700,671,20740
1,3,29,384,12,2,46819,6,4885,5667,8748,9880,4519,5533,8197,9423,6,5300,482,20740
1,4,15,861,12,2,67836,6,4238,5545,6769,8637,3795,4677,6745,7727,6,4900,533,20740
1,4,21,291,14,1,82485,7,8217,8953,11694,12634,8285,9544,11858,13177,6,8400,594,20740
1,5,27,1024,13,3,80407,6,5990,7380,9984,11005,5820,7063,8853,10095,6,6600,594,20740
1,5,7,369,14,2,78576,1,3957,5031,7468,8798,3345,4338,6908,7951,6,5100,1155,20740
1,4,11,281,5,2,76536,6,4595,5870,7704,8699,5087,6410,8418,9717,6,4300,569,20740
1,2,30,143,14,2,52189,6,11752,12840,15826,16788,11486,12552,15296,16496,6,10400,505,20740
1,4,4,109,13,1,82081,1,3577,4604,6654,7808,3152,4068,5810,7111,6,5400,853,20740
1,4,7,910,14,2,73048,6,4226,5642,7787,9289,3831,4985,7632,8600,6,5100,920,20740
1,5,19,639,2,0,69876,7,7493,8943,12473,14248,7493,8943,12473,14248,6,8600,1508,20740
1,2,22,992,14,2,71251,1,8153,9466,12083,13423,7835,8908,11700,12600,6,6400,686,20740
1,7,13,85,2,1,82073,7,5030,6437,7258,9288,4205,5164,6259,7686,6,6800,1543,20740
1,8,4,950,6,1,86246,7,4593,5729,7682,8736,4088,5145,6670,7801,6,8100,1543,20740
1,2,4,109,14,2,81497,1,6056,6970,9235,10629,6220,7579,9527,10408,6,5100,853,20740
1,3,29,760,9,1,59496,1,4998,6262,7707,9720,4461,5921,7328,9183,6,5300,505,20740
1,3,30,228,2,2,60523,1,7763,8825,11539,12812,6953,8089,11050,12329,6,7050,533,20740
1,7,6,168,3,2,76401,12,4658,6010,11482,14815,3134,4406,6257,7320,6,4100,1923,20740
